category,opensea_slug,opensea_url,bound_collection_uuid,uuid_your_api_returns_now,eth_contracts,os1_legacy_id,your_series_title,your_exhibition
1_live_series_in_your_mapping,iku-expand-an-interface-by-shu-lea-cheang,https://opensea.io/collection/iku-expand-an-interface-by-shu-lea-cheang,f5f51874-1c4c-42f8-9433-423fd791d6a8,,,24557587,"IKU: Expand, an interface",WETWARE
1_live_series_in_your_mapping,in-endless-flow-of-absolute-truth-there-are-innume,https://opensea.io/collection/in-endless-flow-of-absolute-truth-there-are-innume,2d1f1330-d66a-4e9e-afd6-c17e5e55f2c4,,,24557456,"In endless flow of absolute truth, there are innumerable relative conjecture.",The Long Cut
1_live_series_in_your_mapping,in-search-of-your-digital-self-by-sasha-belitskaja,https://opensea.io/collection/in-search-of-your-digital-self-by-sasha-belitskaja,de90a7b8-c71c-4ffd-8f3f-365796469bc0,,,24557590,In Search of Your Digital Self,Field Guide
1_live_series_in_your_mapping,in-tongues-by-damon-zucconi,https://opensea.io/collection/in-tongues-by-damon-zucconi,4cf5f23e-b506-44be-97bb-a943d8dee84b,,,32064305,In Tongues,One to Zero
1_live_series_in_your_mapping,ina-said-hello-by-lorna-mills,https://opensea.io/collection/ina-said-hello-by-lorna-mills,ada23b29-83b7-4dfc-8ca3-b8ecb4a07dde,,,,Ina Said Hello,Net Evil
1_live_series_in_your_mapping,inaugural-superbridge-summit-by-superbridge-counci,https://opensea.io/collection/inaugural-superbridge-summit-by-superbridge-counci,d80846db-92be-4351-b66d-b8956c67e76b,,,,Inaugural SuperBridge Summit,SuperBridge Summit Dubai
1_live_series_in_your_mapping,infinite-entropy-by-rafael-rozendaal,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,,,24987066,Infinite Entropy 9,Infinite Entropy
1_live_series_in_your_mapping,integrity-protocol-lower-limb-lecture-by-american,https://opensea.io/collection/integrity-protocol-lower-limb-lecture-by-american,471b892b-9373-4245-9b80-c6e5c706ae43,,,31609089,Integrity Protocol / Lower Limb Lecture,SOUND MACHINES
1_live_series_in_your_mapping,integrity-protocol-lyrics-video-by-american-artist,https://opensea.io/collection/integrity-protocol-lyrics-video-by-american-artist,a15bd8e4-2e6e-4839-9c2b-c2fd98bd7b47,,,31608769,Integrity Protocol Lyrics Video,SOUND MACHINES
1_live_series_in_your_mapping,inter-sections-by-lisa-orth,https://opensea.io/collection/inter-sections-by-lisa-orth,1d39c523-9da9-406d-8feb-31e1d2704310,,,30971833,inter/sections,Truth
1_live_series_in_your_mapping,into-the-nothingness-by-yoshi-sodeoka,https://opensea.io/collection/into-the-nothingness-by-yoshi-sodeoka,c3103036-25e6-4d9c-bf38-bda9ce49722f,,,27220896,Into the Nothingness,The Experiment
1_live_series_in_your_mapping,it-s-a-matter-of-perspective-by-martina-menegon,https://opensea.io/collection/it-s-a-matter-of-perspective-by-martina-menegon,faa504eb-868c-4134-a7b2-eef051b9abbc,,,24557499,it's a matter of perspective,The Bardo: Unpacking the Real
1_live_series_in_your_mapping,just-in-case-by-thierry-fournier,https://opensea.io/collection/just-in-case-by-thierry-fournier,91a3ea94-f606-40a9-9e39-611bdcb46fdd,,,24557453,Just in case,Instructions Follow
1_live_series_in_your_mapping,k-a9-by-p1xelfool,https://opensea.io/collection/k-a9-by-p1xelfool,3620d7ce-0677-4c59-be8e-0638632dc43b,,,24557434,k.a9,P1×3L
1_live_series_in_your_mapping,k-f0-by-p1xelfool,https://opensea.io/collection/k-f0-by-p1xelfool,26433d62-bb36-46f8-bc8e-ed7214967cc2,,,24557436,k.f0,P1×3L
1_live_series_in_your_mapping,kiki-object-by-claudia-hart,https://opensea.io/collection/kiki-object-by-claudia-hart,adc4221c-4f00-4193-ac82-c4d9b1a0b681,,,24557496,Kiki.object,The Bardo: Unpacking the Real
1_live_series_in_your_mapping,kubo-final-by-jan-st-werner,https://opensea.io/collection/kubo-final-by-jan-st-werner,03c9301f-e338-4419-8830-3e790fdc936b,,,23766775,Kubo Final,Polyarrythmia
1_live_series_in_your_mapping,la-hal-mee-mee-by-wednesday-kim,https://opensea.io/collection/la-hal-mee-mee-by-wednesday-kim,808dd840-8507-4b49-aa56-4f7562f8367d,,,29414351,LA Hal-mee-mee,In Medias Res
1_live_series_in_your_mapping,lamia-by-frederik-vanhoutte,https://opensea.io/collection/lamia-by-frederik-vanhoutte,33e55482-5dac-40b8-972e-750c374d69bb,,,24557518,Lamia,Social Codes
1_live_series_in_your_mapping,leaves-of-manifold-of-red-and-gold-by-helena-sarin,https://opensea.io/collection/leaves-of-manifold-of-red-and-gold-by-helena-sarin,92a0c691-c281-4a93-ae1f-48d5eacd0ee3,,,24557598,"Leaves of Manifold, of Red and Gold",Reflections in the Water
1_live_series_in_your_mapping,majlis-al-jinn-huma-the-archive-by-morehshin-allah,https://opensea.io/collection/majlis-al-jinn-huma-the-archive-by-morehshin-allah,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,,,24557596,MAJLIS AL-JINN: Huma + The Archive,WETWARE
1_live_series_in_your_mapping,malade-imaginaire-by-ilya-shkipin,https://opensea.io/collection/malade-imaginaire-by-ilya-shkipin,c35a9579-e93c-4c57-9b02-7a923d8fd66a,,,24557547,Malade Imaginaire,Field Guide
1_live_series_in_your_mapping,marine-emojidiversity-by-sara-bezovsek,https://opensea.io/collection/marine-emojidiversity-by-sara-bezovsek,c66d0636-30c1-4227-819c-0e69924fc7a1,,,24557533,Marine Emojidiversity,For Your Eyes Only
1_live_series_in_your_mapping,marisol-daphne-auriea-by-auriea-harvey,https://opensea.io/collection/marisol-daphne-auriea-by-auriea-harvey,712ddea8-2492-4357-9f03-d1ff7e9ad4cf,,,24557697,Marisol/Daphne/Auriea,Peer to Peer
1_live_series_in_your_mapping,material-world-knight-by-lu-yang,https://opensea.io/collection/material-world-knight-by-lu-yang,8bf192b1-5fc9-4bca-8156-a2e4c087df06,,,24985468,Material World Knight: Vajra Power,Material Wonderland
1_live_series_in_your_mapping,material-world-knight-poster-by-lu-yang-1,https://opensea.io/collection/material-world-knight-poster-by-lu-yang-1,f2cabb51-5eae-48a7-ba16-fc847c23e0fe,,,24985496,Material World Knight: Poster,Material Wonderland
1_live_series_in_your_mapping,memory-intensified-by-hand-of-manual-world-by-adri,https://opensea.io/collection/memory-intensified-by-hand-of-manual-world-by-adri,3515cd8c-dabf-4a9c-896c-4d1a8cac69e4,,,32064301,Memory Intensified by Hand of Manual World,One to Zero
1_live_series_in_your_mapping,messenger-fragment-by-auriea-harvey,https://opensea.io/collection/messenger-fragment-by-auriea-harvey,d90151ff-0159-4973-a7a6-724b04c01547,,,24557659,Messenger (fragment),Gray Matter
1_live_series_in_your_mapping,metamosaic-by-tyler-boswell,https://opensea.io/collection/metamosaic-by-tyler-boswell,2788daa0-6065-4eb1-84c2-6d46828c4453,,,30971832,Metamosaic,Truth
1_live_series_in_your_mapping,metasoto-by-casey-reas-1,https://opensea.io/collection/metasoto-by-casey-reas-1,9e8992c9-91f0-48c7-a7c7-6ca7bcff9d6a,,,30968808,METASOTO,Peer to Peer
1_live_series_in_your_mapping,metaverse-landscape-1-decentraland-parcel-81-17-by,https://opensea.io/collection/metaverse-landscape-1-decentraland-parcel-81-17-by,ea510926-e95c-43ad-b284-e2a9286ff3f2,,,24557675,"Metaverse Landscape 1: Decentraland Parcel -81, -17",Peer to Peer
1_live_series_in_your_mapping,mh-tl-t-moon-faced-by-morehshin-allahyari-1,https://opensea.io/collection/mh-tl-t-moon-faced-by-morehshin-allahyari-1,ce3a3a9a-e894-40a1-b531-95027b1328eb,,,24557536,ماه طلعت، Moon-faced,For Your Eyes Only
1_live_series_in_your_mapping,mineral-by-julien-gachadoat,https://opensea.io/collection/mineral-by-julien-gachadoat,55e9a993-a644-405f-b489-d4dc7e03ac5c,,,31010760,Mineral,+GRAPH
1_live_series_in_your_mapping,mineral-ghost-by-andrew-benson,https://opensea.io/collection/mineral-ghost-by-andrew-benson,ce3d993f-34cc-494a-b265-a38105d4cd39,,,27220891,Mineral Ghost,The Experiment
1_live_series_in_your_mapping,minos-by-antoine-schmitt,https://opensea.io/collection/minos-by-antoine-schmitt,6e0b8c01-5b11-4ceb-b40a-c1d8efa4a66a,,,24557450,Minos,Instructions Follow
1_live_series_in_your_mapping,mirror-arm-by-francoise-gamma,https://opensea.io/collection/mirror-arm-by-francoise-gamma,f6d4f5f8-7f31-48c9-871e-b2cf4d4270aa,,,24557435,Mirror Arm,P1×3L
1_live_series_in_your_mapping,mode-confusion-by-peter-burr,https://opensea.io/collection/mode-confusion-by-peter-burr,44915b9e-8eac-477b-aa53-cfd335da082a,,,27218387,Mode Confusion,The Experiment
1_live_series_in_your_mapping,model-illusion-by-jan-st-werner,https://opensea.io/collection/model-illusion-by-jan-st-werner,dc8dddb8-7b4e-4d60-80da-071b92444514,,,23766774,Model Illusion,Polyarrythmia
1_live_series_in_your_mapping,mon-alphabet-en-signes-by-laura-brown,https://opensea.io/collection/mon-alphabet-en-signes-by-laura-brown,c3753955-b019-44ee-9190-d06ebb1ccd37,,,32064325,Mon Alphabet en Signes,One to Zero
1_live_series_in_your_mapping,money-vortex-by-steve-pikelny,https://opensea.io/collection/money-vortex-by-steve-pikelny,07a06d03-ebd2-4db1-bb86-b58e879f8d78,,,,Money Vortex,Net Evil
1_live_series_in_your_mapping,monopoly-set-by-peter-burr,https://opensea.io/collection/monopoly-set-by-peter-burr,7b70df63-d20f-44bb-9026-be9e824f0cf8,7b70df63-d20f-44bb-9026-be9e824f0cf8,,25078470,MONOPOLY SET,BOOM TOWN
1_live_series_in_your_mapping,moody-slew-by-lorna-mills,https://opensea.io/collection/moody-slew-by-lorna-mills,c0e20987-c5d2-4d74-a247-043d13aa65b8,,,,Moody Slew,Net Evil
1_live_series_in_your_mapping,movie-on-06-03-22-at-1-00-pm-by-molly-soda,https://opensea.io/collection/movie-on-06-03-22-at-1-00-pm-by-molly-soda,fd2cbf3b-152e-4ed1-b2ae-21f65b2e2d0f,,,24557695,Movie on 06-03-22 at 1.00 PM,On Screen Presence
1_live_series_in_your_mapping,mumble-by-auriea-harvey,https://opensea.io/collection/mumble-by-auriea-harvey,5d67190d-28d7-493c-85c8-563c32de44ff,,,24557649,Mumble,Gray Matter
1_live_series_in_your_mapping,mutant-bagua-by-andrew-thomas-huang,https://opensea.io/collection/mutant-bagua-by-andrew-thomas-huang,89c348c1-6e78-4e00-ac3f-f58c9e732731,,,24557474,Mutant Bagua,Fragments of a Hologram Rose
1_live_series_in_your_mapping,n-12-1,https://opensea.io/collection/n-12-1,b568cb2d-07bf-4019-b484-cb4b017eeede,,,27913813,wavʌves,N=12
1_live_series_in_your_mapping,nakamoto-the-proof-by-emilie-brout-maxime-marion,https://opensea.io/collection/nakamoto-the-proof-by-emilie-brout-maxime-marion,b2a161dd-a790-4b60-83b4-dece2d0e1602,,,27220580,Nakamoto (The Proof),The Experiment
1_live_series_in_your_mapping,napster-24-by-damjanski,https://opensea.io/collection/napster-24-by-damjanski,ba7e377d-e19e-40ff-becc-eff1e2aac779,,,,Napster 24,Net Evil
1_live_series_in_your_mapping,nashi-by-hiroyuki-nisougi,https://opensea.io/collection/nashi-by-hiroyuki-nisougi,78f213d3-a7d3-440e-817f-3cefbf28e043,,,27219613,Nashi,The Experiment
1_live_series_in_your_mapping,neighbors-by-yuma-kishi,https://opensea.io/collection/neighbors-by-yuma-kishi,d26432cc-df0d-42c3-94db-098332b438b6,,,24557620,Neighbors,Reflections in the Water
1_live_series_in_your_mapping,neonumens-by-soliman-lopez,https://opensea.io/collection/neonumens-by-soliman-lopez,fe63cbf2-7377-4497-919b-853dd22c63e7,,,24557478,Neonumens,Instructions Follow
1_live_series_in_your_mapping,neural-swarm-by-sofia-crespo,https://opensea.io/collection/neural-swarm-by-sofia-crespo,de81b4e2-0ece-4969-bb0f-2adb62cb2d4e,,,24557560,neural swarm,Field Guide
1_live_series_in_your_mapping,new-landscapes-2023-by-petra-cortright,https://opensea.io/collection/new-landscapes-2023-by-petra-cortright,b437d005-0b6b-401e-8998-d26a0f95635c,,,29410934,New Landscapes 2023,In Medias Res
1_live_series_in_your_mapping,nostalgia-by-misaki-nakano,https://opensea.io/collection/nostalgia-by-misaki-nakano,ccd387c2-4762-4037-8752-bbc223957199,,,33396285,Nostalgia,流れのパターン / Patterns of Flow
1_live_series_in_your_mapping,okra-continuum-by-stephanie-dinkins,https://opensea.io/collection/okra-continuum-by-stephanie-dinkins,91eda99c-03a0-4821-9726-eb9c31e12ab4,,,24557722,Okra Continuum,Chain Reaction
1_live_series_in_your_mapping,one-million-manga-pages-by-lev-manovich,https://opensea.io/collection/one-million-manga-pages-by-lev-manovich,094b8bd3-a89b-4127-937f-faef6c6eee96,,,24557537,One Million Manga Pages,For Your Eyes Only
1_live_series_in_your_mapping,path-of-tones-by-kaoru-tanaka,https://opensea.io/collection/path-of-tones-by-kaoru-tanaka,4e5e1cc5-3038-443b-8f5b-f35cab89811d,,,33396481,Path of Tones,流れのパターン / Patterns of Flow
1_live_series_in_your_mapping,patterns-of-activation-gardens-of-the-galaxy-by-ka,https://opensea.io/collection/patterns-of-activation-gardens-of-the-galaxy-by-ka,f3170ca8-2a0d-49ac-b307-d20fbfb15b0d,,,24557542,Patterns of Activation (gardens of the galaxy),For Your Eyes Only
1_live_series_in_your_mapping,pavilions-by-nicolas-sassoon,https://opensea.io/collection/pavilions-by-nicolas-sassoon,e9eb561f-255d-4dd9-bf6a-b26e6476ce03,,,27221184,Pavilions,The Experiment
1_live_series_in_your_mapping,payphone-by-0xdeafbeef,https://opensea.io/collection/payphone-by-0xdeafbeef,cccecf88-6d8f-485f-9358-0def21bc4ad7,,,31609088,PAYPHONE,SOUND MACHINES
1_live_series_in_your_mapping,peep-o-rama-by-carla-gannis,https://opensea.io/collection/peep-o-rama-by-carla-gannis,6bcc9b62-0ca3-4fdc-8232-0a3f2d4adf13,,,24557503,peep-o-rama,The Bardo: Unpacking the Real
1_live_series_in_your_mapping,peer-to-peer-launch-party-exclusive-by-feral-file,https://opensea.io/collection/peer-to-peer-launch-party-exclusive-by-feral-file,053acd9a-2871-409b-a6e0-75a5c7ee2d06,,,,Peer to Peer Launch Party Exclusive,Peer to Peer Launch Party Exclusive
1_live_series_in_your_mapping,perceived-by-serwah-attafuah,https://opensea.io/collection/perceived-by-serwah-attafuah,49766925-db57-4be6-956d-af5aaa26cda5,,,27051159,PERCEIVED,In/Visible
1_live_series_in_your_mapping,perfectionism-is-a-weakness-by-claudia-hart,https://opensea.io/collection/perfectionism-is-a-weakness-by-claudia-hart,3715c273-d19e-445f-ae02-61876334f1a7,,,24557726,Perfectionism is a weakness,I KNOW – On the aesthetic of truth
1_live_series_in_your_mapping,perfume-area-the-alphabet-by-laurel-schwulst-and-s,https://opensea.io/collection/perfume-area-the-alphabet-by-laurel-schwulst-and-s,6378ad0a-3aea-44dc-9369-c4f855bd35b6,,,32064312,Perfume Area: The Alphabet,One to Zero
1_live_series_in_your_mapping,phat-phonk-by-dadabots,https://opensea.io/collection/phat-phonk-by-dadabots,30ba9f49-52df-46b7-8b7d-0ddb8f0b311c,,,,Phat Phonk,Net Evil
1_live_series_in_your_mapping,picnic-001-by-raquel-meyers,https://opensea.io/collection/picnic-001-by-raquel-meyers,f548cb77-a829-42ea-b097-3b54603a0d8f,,,24557460,Picnic 001,P1×3L
1_live_series_in_your_mapping,picnic-002-by-raquel-meyers,https://opensea.io/collection/picnic-002-by-raquel-meyers,af4fe2af-67bb-4440-9885-621d5c3bf965,,,24557461,Picnic 002,P1×3L
1_live_series_in_your_mapping,pixie-by-vadim-epstein,https://opensea.io/collection/pixie-by-vadim-epstein,8718cfaf-3a37-4112-bc66-c3654d2fb302,,,24557615,Pixie,Reflections in the Water
1_live_series_in_your_mapping,planet-hibiscus-by-adaeze-okaro,https://opensea.io/collection/planet-hibiscus-by-adaeze-okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,,,27051262,Planet Hibiscus,In/Visible
1_live_series_in_your_mapping,plants-are-everywhere-you-cant-see-them-by-sara-lu,https://opensea.io/collection/plants-are-everywhere-you-cant-see-them-by-sara-lu,685f39aa-f9ca-4bfd-84af-d69ad3f8b2c3,,,24557465,Plants are everywhere you can’t see them,Fragments of a Hologram Rose
1_live_series_in_your_mapping,play-from-memory-by-holly-herndon-and-mat-dryhurst,https://opensea.io/collection/play-from-memory-by-holly-herndon-and-mat-dryhurst,8d8e8feb-da80-4dc4-b2f0-b7c7a3472f29,,,31609099,Play from Memory,SOUND MACHINES
1_live_series_in_your_mapping,post-1-by-ertdfgcvb,https://opensea.io/collection/post-1-by-ertdfgcvb,5d7e9132-059f-44d9-a6a9-3c8a9b688965,,,24557438,POST 1,P1×3L
1_live_series_in_your_mapping,post-2-by-ertdfgcvb,https://opensea.io/collection/post-2-by-ertdfgcvb,18125d2a-d424-496f-9949-9c3e625f114e,,,24557459,POST 2,P1×3L
1_live_series_in_your_mapping,predictive-art-bot-by-disnovation-org,https://opensea.io/collection/predictive-art-bot-by-disnovation-org,47db4cae-c786-4bb3-8735-e932ab81ed7f,,,24557441,Predictive Art Bot,Instructions Follow
1_live_series_in_your_mapping,proof-of-spirit-act-ii-by-afroscope,https://opensea.io/collection/proof-of-spirit-act-ii-by-afroscope,29c87f89-fd35-4294-8e26-3cdc022d00c6,,,27051236,Proof of Spirit — Act II,In/Visible
1_live_series_in_your_mapping,prophecy-nullification-algorithm-shaman-conspiracy,https://opensea.io/collection/prophecy-nullification-algorithm-shaman-conspiracy,bc82d0fb-eede-4947-aa97-fe085f46f0b4,,,24557713,"Prophecy, nullification algorithm, shaman, conspiracy",I KNOW – On the aesthetic of truth
1_live_series_in_your_mapping,public-view-private-view-by-jennifer-and-kevin-mcc,https://opensea.io/collection/public-view-private-view-by-jennifer-and-kevin-mcc,3a69abd1-7a86-4538-96ed-972252fc2ca0,,,24557714,Public View / Private View,Chain Reaction
1_live_series_in_your_mapping,purchase-cancelled-by-dirk-paesmans,https://opensea.io/collection/purchase-cancelled-by-dirk-paesmans,6d1f1dce-5933-4385-af71-5a994e919d4b,,,32064288,PURCHASE CANCELLED,One to Zero
1_live_series_in_your_mapping,putins-a-wasteman-by-danielle-brathwaite-shirley,https://opensea.io/collection/putins-a-wasteman-by-danielle-brathwaite-shirley,c4c506d9-a409-471a-bbf9-012bcfb1fa73,,,24557625,Putins a WASTEMAN,WETWARE
1_live_series_in_your_mapping,rave-sing-traversing-by-osinachi,https://opensea.io/collection/rave-sing-traversing-by-osinachi,e03b37b6-2d2d-41d1-ac24-673e08600ac8,,,24557676,+rave-sing (traversing),Peer to Peer
1_live_series_in_your_mapping,recaptcha-otf-by-mira-dayal,https://opensea.io/collection/recaptcha-otf-by-mira-dayal,0bd7bb41-118d-4392-8559-43082957c05d,,,32064299,reCAPTCHA.otf,One to Zero
1_live_series_in_your_mapping,rewilded-topography-1-by-wiena-lin,https://opensea.io/collection/rewilded-topography-1-by-wiena-lin,7b77f5d5-fefc-4a77-a40c-e9e8e5f8f9cb,,,24557696,Rewilded Topography #1 ,On Screen Presence
1_live_series_in_your_mapping,rose-by-kim-laughton,https://opensea.io/collection/rose-by-kim-laughton,b3dacae7-dcc3-40e1-9dd4-9e2047398c01,,,24557498,Rose,Fragments of a Hologram Rose
1_live_series_in_your_mapping,satellite-by-lin-ke,https://opensea.io/collection/satellite-by-lin-ke,5472181b-3d22-436b-88fb-bb3e07fa073d,,,24557472,Satellite,The Long Cut
1_live_series_in_your_mapping,scattered-limbs-monument-01-by-peter-burr-882190165,https://opensea.io/collection/scattered-limbs-monument-01-by-peter-burr-882190165,abd875bc-27cf-4428-abc5-eb8cd10b4d6f,,,,Scattered Limbs (Monument 01),Scattered Limbs (Monument 01)
1_live_series_in_your_mapping,scrampled-by-andrew-benson,https://opensea.io/collection/scrampled-by-andrew-benson,00f8e853-e20e-49bb-9f2f-8190507b8066,,,24506780,Scrampled,Social Codes
1_live_series_in_your_mapping,sea-of-code-by-kazuhiro-tanimoto,https://opensea.io/collection/sea-of-code-by-kazuhiro-tanimoto,ab6684c6-c8bd-474e-937c-55ca68591085,,,33396382,Sea of Code,流れのパターン / Patterns of Flow
1_live_series_in_your_mapping,seed-protocol-dynamical-lunar-indigenous-time-dlit,https://opensea.io/collection/seed-protocol-dynamical-lunar-indigenous-time-dlit,fb935df6-9ee2-4f45-aa0c-c31367aa6962,,,24557720,Seed Protocol - Dynamical Lunar Indigenous Time (DLITE) 43:28:22.0004124,Chain Reaction
1_live_series_in_your_mapping,seizures-palace-by-jan-st-werner,https://opensea.io/collection/seizures-palace-by-jan-st-werner,25a0daeb-ec6d-4bfd-8a24-11c44beb5629,,,23766771,Seizures Palace,Polyarrythmia
1_live_series_in_your_mapping,self-portrait-with-mask-by-laturbo-avedon,https://opensea.io/collection/self-portrait-with-mask-by-laturbo-avedon,f6d0cf6d-5e60-454d-b9bb-823657fccd4e,,,27221191,Self-Portrait with Mask,The Experiment
1_live_series_in_your_mapping,sextape-by-emilie-brout-maxime-marion,https://opensea.io/collection/sextape-by-emilie-brout-maxime-marion,19c097b4-c440-44e9-b6a8-eb97f3b4513a,,,24557521,sextape,For Your Eyes Only
1_live_series_in_your_mapping,she-by-sarah-rara,https://opensea.io/collection/she-by-sarah-rara,6337f939-ad1e-4ea6-b549-205fb1951b56,,,27219056,SHE,The Experiment
1_live_series_in_your_mapping,she-who-sees-the-unknown-aisha-qandisha-by-morehsh,https://opensea.io/collection/she-who-sees-the-unknown-aisha-qandisha-by-morehsh,5b561f36-6604-4ec8-8dbe-cb3c4f6039c9,,,27219039,She Who Sees The Unknown: Aisha Qandisha,The Experiment
1_live_series_in_your_mapping,shimmer-by-dave-whyte,https://opensea.io/collection/shimmer-by-dave-whyte,28cad12d-50f2-4d82-a77d-1284cf934b8c,,,24557514,Shimmer,Social Codes
1_live_series_in_your_mapping,sigils-by-alix-desaubliaux,https://opensea.io/collection/sigils-by-alix-desaubliaux,746f680d-9a6c-4125-9486-3271bdbe7e6e,,,24557493,Sigils,Instructions Follow
1_live_series_in_your_mapping,signal-of-the-world-by-varvara-mar,https://opensea.io/collection/signal-of-the-world-by-varvara-mar,496bd7c1-d524-44fd-b8d6-9eb03fb9f320,,,24557466,Signal of the World,Instructions Follow
1_live_series_in_your_mapping,silva-ex-machina-by-alfredo-salazar-caro,https://opensea.io/collection/silva-ex-machina-by-alfredo-salazar-caro,4a747b91-c7a5-41ea-a4a3-4b958d95ab00,,,24557688,Silva Ex Machina,Chain Reaction
1_live_series_in_your_mapping,simultan-dub-by-jan-st-werner,https://opensea.io/collection/simultan-dub-by-jan-st-werner,21a5bd39-64d0-490b-b578-6c6ecd317b7a,,,23766769,Simultan Dub,Polyarrythmia
1_live_series_in_your_mapping,sketch-for-a-cyclops-by-auriea-harvey,https://opensea.io/collection/sketch-for-a-cyclops-by-auriea-harvey,807072fa-2043-483d-a5bb-d274e6a83fa9,,,30967869,Sketch for a Cyclops,The Experiment
1_live_series_in_your_mapping,sketches-in-iron-by-0xdeafbeef,https://opensea.io/collection/sketches-in-iron-by-0xdeafbeef,725023bf-1604-4f3b-8e57-100500682b29,,,24557707,Sketches in Iron,On Screen Presence
1_live_series_in_your_mapping,slipstream-001-by-nancy-baker-cahill,https://opensea.io/collection/slipstream-001-by-nancy-baker-cahill,e9aab828-96ae-4d16-b155-6bb9fded9f34,,,24506874,Slipstream 001,The Bardo: Unpacking the Real
1_live_series_in_your_mapping,smart-cut-by-jonas-lund,https://opensea.io/collection/smart-cut-by-jonas-lund,25a3d5d3-43a6-495e-bf18-e0583fa11f72,,,24557532,Smart Cut,For Your Eyes Only
1_live_series_in_your_mapping,smoking-vase-1-by-petra-cortright,https://opensea.io/collection/smoking-vase-1-by-petra-cortright,31eb3d1f-9bf5-4f87-b1ea-b9a4a98a348b,,,24557530,smoking-vase-1,For Your Eyes Only
1_live_series_in_your_mapping,social-capital-fights-by-danielle-brathwaite-shirl,https://opensea.io/collection/social-capital-fights-by-danielle-brathwaite-shirl,9d72a792-cd60-40b6-a8aa-59bc41a9cacb,,,24557604,Social Capital Fights,WETWARE
1_live_series_in_your_mapping,solstice-sky-dream-by-daniel-ambrosi,https://opensea.io/collection/solstice-sky-dream-by-daniel-ambrosi,f27c6217-e4c0-4f82-b8b7-d38c8653b0dd,,,24557603,Solstice Sky Dream,Reflections in the Water
1_live_series_in_your_mapping,sound-piece-v-by-yoko-ono,https://opensea.io/collection/sound-piece-v-by-yoko-ono,a8cefd59-fd74-4ac1-9cdc-c91d1ef56e7e,,,31608774,SOUND PIECE V,SOUND MACHINES
1_live_series_in_your_mapping,spectrality-from-the-divers-ix-by-sophie-kahn,https://opensea.io/collection/spectrality-from-the-divers-ix-by-sophie-kahn,3a9f6d14-d53d-4d5c-b55a-f0e5793d5d0e,,,24557500,"Spectrality (from The Divers, IX)",The Bardo: Unpacking the Real
1_live_series_in_your_mapping,speculative-fetish-vive-controller-by-theo-trianta,https://opensea.io/collection/speculative-fetish-vive-controller-by-theo-trianta,bc195832-3ec9-4fd1-a1f6-a761ae0d8f53,,,27220589,Speculative Fetish (Vive Controller),The Experiment
1_live_series_in_your_mapping,starquest-by-maya-man,https://opensea.io/collection/starquest-by-maya-man,1c4e667e-45b5-4467-a1e9-8efe8165ca0d,,,,StarQuest,StarQuest
1_live_series_in_your_mapping,steering-pixels-by-studio-above-below,https://opensea.io/collection/steering-pixels-by-studio-above-below,1703b594-d76d-49a5-a6c8-ce04f85550ed,,,24557479,Steering Pixels,The Long Cut
1_live_series_in_your_mapping,strange-fruit-by-mal-som,https://opensea.io/collection/strange-fruit-by-mal-som,063ccfde-866d-4dbd-95ed-5213336cfbca,,,24557612,Strange Fruit,Reflections in the Water
1_live_series_in_your_mapping,study-for-unsupervised-by-refik-anadol,https://opensea.io/collection/study-for-unsupervised-by-refik-anadol,88397634-9974-40fa-ab9b-b9632410229e,88397634-9974-40fa-ab9b-b9632410229e,,24557678,Study for Unsupervised,Opening Celebration — Refik Anadol: Unsupervised
1_live_series_in_your_mapping,summer-edition-by-zoe-osborne,https://opensea.io/collection/summer-edition-by-zoe-osborne,ddb59010-2a33-4f5c-9559-58e30b281704,,,27051306,Summer Edition,In/Visible
1_live_series_in_your_mapping,sweet-medicine-by-lorna-mills,https://opensea.io/collection/sweet-medicine-by-lorna-mills,efda6a93-aa0c-4619-8176-39c95f2cbcde,,,,Sweet Medicine,Net Evil
1_live_series_in_your_mapping,swim-by-entangled-others,https://opensea.io/collection/swim-by-entangled-others,5c46d607-e11d-477d-b38d-a9f5f2b7f6d9,,,24557689,Swim,Peer to Peer
1_live_series_in_your_mapping,synchronicities-by-sara-ludy,https://opensea.io/collection/synchronicities-by-sara-ludy,5041f962-1cde-463a-a68b-8fc4b12acad0,,,24537239,Synchronicities,Chain Reaction
1_live_series_in_your_mapping,synergistic-metropolis-by-saeko-ehara,https://opensea.io/collection/synergistic-metropolis-by-saeko-ehara,5f673d60-a2c0-4356-8bf9-09dc0d43f44b,,,33396385,Synergistic Metropolis,流れのパターン / Patterns of Flow
1_live_series_in_your_mapping,tapestry-by-sage-jenson,https://opensea.io/collection/tapestry-by-sage-jenson,a3d23452-f377-4d0e-9a67-ecce7a182927,,,24767154,Tapestry,Primordium
1_live_series_in_your_mapping,television-figures-by-jjstratford,https://opensea.io/collection/television-figures-by-jjstratford,f9ae424a-a13e-4c84-a3af-2a231180ea4a,,,29445885,Television Figures ,In Medias Res
1_live_series_in_your_mapping,temple-lily-by-lawrence-lek,https://opensea.io/collection/temple-lily-by-lawrence-lek,ce7c5624-af01-4a1d-ad77-eee51cb54327,,,24557484,Temple Lily,Fragments of a Hologram Rose
