verdict,exhibition,collection_name_expected,collection_uuid_expected,series_id,contract,token_id,http,latency_s,problem,collection_name,collection_uuid,name,image,animation_url
Decentralized,Gray Matter,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,a6463015-af79-43cf-ab25-84074828ac4b,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,18508392712335859217281546756689095982136889956180325835747044186697182425051,200,0.46,,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,Curse Tablet #1,https://cdn.feralfileassets.com/thumbnails/a6463015-af79-43cf-ab25-84074828ac4b/1666709498,https://cdn.feralfileassets.com/previews/a6463015-af79-43cf-ab25-84074828ac4b/1667592704/?edition_number=3&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=18508392712335859217281546756689095982136889956180325835747044186697182425051
Decentralized,Gray Matter,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,a6463015-af79-43cf-ab25-84074828ac4b,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,18508392712335859217281546756689095982136889956180325835747044186697182425052,200,0.46,,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,Curse Tablet #2,https://cdn.feralfileassets.com/thumbnails/a6463015-af79-43cf-ab25-84074828ac4b/1666709498,https://cdn.feralfileassets.com/previews/a6463015-af79-43cf-ab25-84074828ac4b/1667592704/?edition_number=4&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=18508392712335859217281546756689095982136889956180325835747044186697182425052
Decentralized,Gray Matter,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,a6463015-af79-43cf-ab25-84074828ac4b,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,18508392712335859217281546756689095982136889956180325835747044186697182425053,200,0.45,,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,Curse Tablet #3,https://cdn.feralfileassets.com/thumbnails/a6463015-af79-43cf-ab25-84074828ac4b/1666709498,https://cdn.feralfileassets.com/previews/a6463015-af79-43cf-ab25-84074828ac4b/1667592704/?edition_number=5&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=18508392712335859217281546756689095982136889956180325835747044186697182425053
Decentralized,Gray Matter,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,a6463015-af79-43cf-ab25-84074828ac4b,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,18508392712335859217281546756689095982136889956180325835747044186697182425054,200,0.46,,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,Curse Tablet #4,https://cdn.feralfileassets.com/thumbnails/a6463015-af79-43cf-ab25-84074828ac4b/1666709498,https://cdn.feralfileassets.com/previews/a6463015-af79-43cf-ab25-84074828ac4b/1667592704/?edition_number=6&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=18508392712335859217281546756689095982136889956180325835747044186697182425054
Decentralized,Gray Matter,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,a6463015-af79-43cf-ab25-84074828ac4b,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,18508392712335859217281546756689095982136889956180325835747044186697182425055,200,0.46,,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,Curse Tablet #5,https://cdn.feralfileassets.com/thumbnails/a6463015-af79-43cf-ab25-84074828ac4b/1666709498,https://cdn.feralfileassets.com/previews/a6463015-af79-43cf-ab25-84074828ac4b/1667592704/?edition_number=7&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=18508392712335859217281546756689095982136889956180325835747044186697182425055
Decentralized,Gray Matter,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,a6463015-af79-43cf-ab25-84074828ac4b,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,18508392712335859217281546756689095982136889956180325835747044186697182425056,200,0.46,,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,Curse Tablet #6,https://cdn.feralfileassets.com/thumbnails/a6463015-af79-43cf-ab25-84074828ac4b/1666709498,https://cdn.feralfileassets.com/previews/a6463015-af79-43cf-ab25-84074828ac4b/1667592704/?edition_number=8&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=18508392712335859217281546756689095982136889956180325835747044186697182425056
Decentralized,Gray Matter,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,a6463015-af79-43cf-ab25-84074828ac4b,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,18508392712335859217281546756689095982136889956180325835747044186697182425057,200,0.46,,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,Curse Tablet #7,https://cdn.feralfileassets.com/thumbnails/a6463015-af79-43cf-ab25-84074828ac4b/1666709498,https://cdn.feralfileassets.com/previews/a6463015-af79-43cf-ab25-84074828ac4b/1667592704/?edition_number=9&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=18508392712335859217281546756689095982136889956180325835747044186697182425057
Decentralized,Gray Matter,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,bd0c4207-f8e7-49db-919e-e2913f39d59c,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,92208933710796125770590251699325730336243064425460091178260788340701093768779,200,0.45,,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,Dagger AE,https://cdn.feralfileassets.com/thumbnails/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667601386,https://cdn.feralfileassets.com/previews/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667599797/?edition_number=0&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=92208933710796125770590251699325730336243064425460091178260788340701093768779
Decentralized,Gray Matter,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,bd0c4207-f8e7-49db-919e-e2913f39d59c,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,92208933710796125770590251699325730336243064425460091178260788340701093768780,200,0.46,,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,Dagger AE,https://cdn.feralfileassets.com/thumbnails/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667601386,https://cdn.feralfileassets.com/previews/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667599797/?edition_number=1&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=92208933710796125770590251699325730336243064425460091178260788340701093768780
Decentralized,Gray Matter,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,bd0c4207-f8e7-49db-919e-e2913f39d59c,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,92208933710796125770590251699325730336243064425460091178260788340701093768781,200,0.46,,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,Dagger PP,https://cdn.feralfileassets.com/thumbnails/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667601386,https://cdn.feralfileassets.com/previews/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667599797/?edition_number=2&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=92208933710796125770590251699325730336243064425460091178260788340701093768781
Decentralized,Gray Matter,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,bd0c4207-f8e7-49db-919e-e2913f39d59c,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,92208933710796125770590251699325730336243064425460091178260788340701093768782,200,0.46,,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,Dagger #1,https://cdn.feralfileassets.com/thumbnails/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667601386,https://cdn.feralfileassets.com/previews/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667599797/?edition_number=3&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=92208933710796125770590251699325730336243064425460091178260788340701093768782
Decentralized,Gray Matter,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,bd0c4207-f8e7-49db-919e-e2913f39d59c,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,92208933710796125770590251699325730336243064425460091178260788340701093768783,200,0.46,,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,Dagger #2,https://cdn.feralfileassets.com/thumbnails/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667601386,https://cdn.feralfileassets.com/previews/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667599797/?edition_number=4&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=92208933710796125770590251699325730336243064425460091178260788340701093768783
Decentralized,Gray Matter,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,bd0c4207-f8e7-49db-919e-e2913f39d59c,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,92208933710796125770590251699325730336243064425460091178260788340701093768784,200,0.44,,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,Dagger #3,https://cdn.feralfileassets.com/thumbnails/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667601386,https://cdn.feralfileassets.com/previews/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667599797/?edition_number=5&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=92208933710796125770590251699325730336243064425460091178260788340701093768784
Decentralized,Gray Matter,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,bd0c4207-f8e7-49db-919e-e2913f39d59c,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,92208933710796125770590251699325730336243064425460091178260788340701093768785,200,0.46,,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,Dagger #4,https://cdn.feralfileassets.com/thumbnails/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667601386,https://cdn.feralfileassets.com/previews/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667599797/?edition_number=6&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=92208933710796125770590251699325730336243064425460091178260788340701093768785
Decentralized,Gray Matter,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,bd0c4207-f8e7-49db-919e-e2913f39d59c,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,92208933710796125770590251699325730336243064425460091178260788340701093768786,200,0.45,,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,Dagger #5,https://cdn.feralfileassets.com/thumbnails/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667601386,https://cdn.feralfileassets.com/previews/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667599797/?edition_number=7&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=92208933710796125770590251699325730336243064425460091178260788340701093768786
Decentralized,Gray Matter,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,bd0c4207-f8e7-49db-919e-e2913f39d59c,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,92208933710796125770590251699325730336243064425460091178260788340701093768787,200,0.45,,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,Dagger #6,https://cdn.feralfileassets.com/thumbnails/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667601386,https://cdn.feralfileassets.com/previews/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667599797/?edition_number=8&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=92208933710796125770590251699325730336243064425460091178260788340701093768787
Decentralized,Gray Matter,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,bd0c4207-f8e7-49db-919e-e2913f39d59c,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,92208933710796125770590251699325730336243064425460091178260788340701093768788,200,0.45,,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,Dagger #7,https://cdn.feralfileassets.com/thumbnails/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667601386,https://cdn.feralfileassets.com/previews/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667599797/?edition_number=9&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=92208933710796125770590251699325730336243064425460091178260788340701093768788
Decentralized,Gray Matter,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,cc86cf63-6b79-4bba-9613-e362851cbbdc,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,67884599743201988766725462649025530234665379733525547672892980733959710599814,200,0.45,,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,Haristory AE,https://cdn.feralfileassets.com/thumbnails/cc86cf63-6b79-4bba-9613-e362851cbbdc/1666623515,https://cdn.feralfileassets.com/previews/cc86cf63-6b79-4bba-9613-e362851cbbdc/1667587386/?edition_number=0&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=67884599743201988766725462649025530234665379733525547672892980733959710599814
Decentralized,Gray Matter,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,cc86cf63-6b79-4bba-9613-e362851cbbdc,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,67884599743201988766725462649025530234665379733525547672892980733959710599815,200,0.45,,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,Haristory AE,https://cdn.feralfileassets.com/thumbnails/cc86cf63-6b79-4bba-9613-e362851cbbdc/1666623515,https://cdn.feralfileassets.com/previews/cc86cf63-6b79-4bba-9613-e362851cbbdc/1667587386/?edition_number=1&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=67884599743201988766725462649025530234665379733525547672892980733959710599815
Decentralized,Gray Matter,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,cc86cf63-6b79-4bba-9613-e362851cbbdc,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,67884599743201988766725462649025530234665379733525547672892980733959710599816,200,0.46,,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,Haristory PP,https://cdn.feralfileassets.com/thumbnails/cc86cf63-6b79-4bba-9613-e362851cbbdc/1666623515,https://cdn.feralfileassets.com/previews/cc86cf63-6b79-4bba-9613-e362851cbbdc/1667587386/?edition_number=2&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=67884599743201988766725462649025530234665379733525547672892980733959710599816
Decentralized,Gray Matter,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,cc86cf63-6b79-4bba-9613-e362851cbbdc,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,67884599743201988766725462649025530234665379733525547672892980733959710599817,200,0.46,,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,Haristory #1,https://cdn.feralfileassets.com/thumbnails/cc86cf63-6b79-4bba-9613-e362851cbbdc/1666623515,https://cdn.feralfileassets.com/previews/cc86cf63-6b79-4bba-9613-e362851cbbdc/1667587386/?edition_number=3&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=67884599743201988766725462649025530234665379733525547672892980733959710599817
Decentralized,Gray Matter,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,cc86cf63-6b79-4bba-9613-e362851cbbdc,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,67884599743201988766725462649025530234665379733525547672892980733959710599818,200,0.45,,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,Haristory #2,https://cdn.feralfileassets.com/thumbnails/cc86cf63-6b79-4bba-9613-e362851cbbdc/1666623515,https://cdn.feralfileassets.com/previews/cc86cf63-6b79-4bba-9613-e362851cbbdc/1667587386/?edition_number=4&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=67884599743201988766725462649025530234665379733525547672892980733959710599818
Decentralized,Gray Matter,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,cc86cf63-6b79-4bba-9613-e362851cbbdc,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,67884599743201988766725462649025530234665379733525547672892980733959710599819,200,0.46,,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,Haristory #3,https://cdn.feralfileassets.com/thumbnails/cc86cf63-6b79-4bba-9613-e362851cbbdc/1666623515,https://cdn.feralfileassets.com/previews/cc86cf63-6b79-4bba-9613-e362851cbbdc/1667587386/?edition_number=5&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=67884599743201988766725462649025530234665379733525547672892980733959710599819
Decentralized,Gray Matter,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,cc86cf63-6b79-4bba-9613-e362851cbbdc,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,67884599743201988766725462649025530234665379733525547672892980733959710599820,200,0.45,,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,Haristory #4,https://cdn.feralfileassets.com/thumbnails/cc86cf63-6b79-4bba-9613-e362851cbbdc/1666623515,https://cdn.feralfileassets.com/previews/cc86cf63-6b79-4bba-9613-e362851cbbdc/1667587386/?edition_number=6&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=67884599743201988766725462649025530234665379733525547672892980733959710599820
Decentralized,Gray Matter,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,cc86cf63-6b79-4bba-9613-e362851cbbdc,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,67884599743201988766725462649025530234665379733525547672892980733959710599821,200,0.45,,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,Haristory #5,https://cdn.feralfileassets.com/thumbnails/cc86cf63-6b79-4bba-9613-e362851cbbdc/1666623515,https://cdn.feralfileassets.com/previews/cc86cf63-6b79-4bba-9613-e362851cbbdc/1667587386/?edition_number=7&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=67884599743201988766725462649025530234665379733525547672892980733959710599821
Decentralized,Gray Matter,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,cc86cf63-6b79-4bba-9613-e362851cbbdc,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,67884599743201988766725462649025530234665379733525547672892980733959710599822,200,0.45,,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,Haristory #6,https://cdn.feralfileassets.com/thumbnails/cc86cf63-6b79-4bba-9613-e362851cbbdc/1666623515,https://cdn.feralfileassets.com/previews/cc86cf63-6b79-4bba-9613-e362851cbbdc/1667587386/?edition_number=8&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=67884599743201988766725462649025530234665379733525547672892980733959710599822
Decentralized,Gray Matter,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,cc86cf63-6b79-4bba-9613-e362851cbbdc,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,67884599743201988766725462649025530234665379733525547672892980733959710599823,200,0.46,,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,Haristory #7,https://cdn.feralfileassets.com/thumbnails/cc86cf63-6b79-4bba-9613-e362851cbbdc/1666623515,https://cdn.feralfileassets.com/previews/cc86cf63-6b79-4bba-9613-e362851cbbdc/1667587386/?edition_number=9&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=67884599743201988766725462649025530234665379733525547672892980733959710599823
Decentralized,Gray Matter,Messenger (fragment) by Auriea Harvey,d90151ff-0159-4973-a7a6-724b04c01547,d90151ff-0159-4973-a7a6-724b04c01547,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,38691948804591133143284137495105900800364423599931822770633671069054284343615,200,0.45,,Messenger (fragment) by Auriea Harvey,d90151ff-0159-4973-a7a6-724b04c01547,Messenger (fragment) ,https://cdn.feralfileassets.com/thumbnails/d90151ff-0159-4973-a7a6-724b04c01547/1666620306,https://cdn.feralfileassets.com/previews/d90151ff-0159-4973-a7a6-724b04c01547/1667585771/?edition_number=0&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=38691948804591133143284137495105900800364423599931822770633671069054284343615
Decentralized,Gray Matter,Messenger (fragment) by Auriea Harvey,d90151ff-0159-4973-a7a6-724b04c01547,d90151ff-0159-4973-a7a6-724b04c01547,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,38691948804591133143284137495105900800364423599931822770633671069054284343616,200,0.46,,Messenger (fragment) by Auriea Harvey,d90151ff-0159-4973-a7a6-724b04c01547,Messenger (fragment) ,https://cdn.feralfileassets.com/thumbnails/d90151ff-0159-4973-a7a6-724b04c01547/1666620306,https://cdn.feralfileassets.com/previews/d90151ff-0159-4973-a7a6-724b04c01547/1667585771/?edition_number=1&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=38691948804591133143284137495105900800364423599931822770633671069054284343616
Decentralized,Gray Matter,Messenger (fragment) by Auriea Harvey,d90151ff-0159-4973-a7a6-724b04c01547,d90151ff-0159-4973-a7a6-724b04c01547,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,38691948804591133143284137495105900800364423599931822770633671069054284343617,200,0.45,,Messenger (fragment) by Auriea Harvey,d90151ff-0159-4973-a7a6-724b04c01547,Messenger (fragment) ,https://cdn.feralfileassets.com/thumbnails/d90151ff-0159-4973-a7a6-724b04c01547/1666620306,https://cdn.feralfileassets.com/previews/d90151ff-0159-4973-a7a6-724b04c01547/1667585771/?edition_number=2&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=38691948804591133143284137495105900800364423599931822770633671069054284343617
Decentralized,Gray Matter,Messenger (fragment) by Auriea Harvey,d90151ff-0159-4973-a7a6-724b04c01547,d90151ff-0159-4973-a7a6-724b04c01547,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,38691948804591133143284137495105900800364423599931822770633671069054284343618,200,0.45,,Messenger (fragment) by Auriea Harvey,d90151ff-0159-4973-a7a6-724b04c01547,Messenger (fragment) ,https://cdn.feralfileassets.com/thumbnails/d90151ff-0159-4973-a7a6-724b04c01547/1666620306,https://cdn.feralfileassets.com/previews/d90151ff-0159-4973-a7a6-724b04c01547/1667585771/?edition_number=3&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=38691948804591133143284137495105900800364423599931822770633671069054284343618
Decentralized,Gray Matter,The Hand-Heart Problem by Auriea Harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,f15bce66-da54-4f05-bc29-7ef15202b0c3,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,34718018818869922919370887279228907780982832976222422378720431113664518558578,200,0.45,,The Hand-Heart Problem by Auriea Harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,The Hand-Heart Problem AE,https://cdn.feralfileassets.com/thumbnails/f15bce66-da54-4f05-bc29-7ef15202b0c3/1666625606,https://cdn.feralfileassets.com/previews/f15bce66-da54-4f05-bc29-7ef15202b0c3/1667592496/?edition_number=0&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=34718018818869922919370887279228907780982832976222422378720431113664518558578
Decentralized,Gray Matter,The Hand-Heart Problem by Auriea Harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,f15bce66-da54-4f05-bc29-7ef15202b0c3,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,34718018818869922919370887279228907780982832976222422378720431113664518558579,200,0.46,,The Hand-Heart Problem by Auriea Harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,The Hand-Heart Problem AE,https://cdn.feralfileassets.com/thumbnails/f15bce66-da54-4f05-bc29-7ef15202b0c3/1666625606,https://cdn.feralfileassets.com/previews/f15bce66-da54-4f05-bc29-7ef15202b0c3/1667592496/?edition_number=1&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=34718018818869922919370887279228907780982832976222422378720431113664518558579
Decentralized,Gray Matter,The Hand-Heart Problem by Auriea Harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,f15bce66-da54-4f05-bc29-7ef15202b0c3,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,34718018818869922919370887279228907780982832976222422378720431113664518558580,200,0.45,,The Hand-Heart Problem by Auriea Harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,The Hand-Heart Problem PP,https://cdn.feralfileassets.com/thumbnails/f15bce66-da54-4f05-bc29-7ef15202b0c3/1666625606,https://cdn.feralfileassets.com/previews/f15bce66-da54-4f05-bc29-7ef15202b0c3/1667592496/?edition_number=2&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=34718018818869922919370887279228907780982832976222422378720431113664518558580
Decentralized,Gray Matter,The Hand-Heart Problem by Auriea Harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,f15bce66-da54-4f05-bc29-7ef15202b0c3,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,34718018818869922919370887279228907780982832976222422378720431113664518558581,200,0.46,,The Hand-Heart Problem by Auriea Harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,The Hand-Heart Problem #1,https://cdn.feralfileassets.com/thumbnails/f15bce66-da54-4f05-bc29-7ef15202b0c3/1666625606,https://cdn.feralfileassets.com/previews/f15bce66-da54-4f05-bc29-7ef15202b0c3/1667592496/?edition_number=3&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=34718018818869922919370887279228907780982832976222422378720431113664518558581
Decentralized,Gray Matter,The Hand-Heart Problem by Auriea Harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,f15bce66-da54-4f05-bc29-7ef15202b0c3,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,34718018818869922919370887279228907780982832976222422378720431113664518558582,200,0.46,,The Hand-Heart Problem by Auriea Harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,The Hand-Heart Problem #2,https://cdn.feralfileassets.com/thumbnails/f15bce66-da54-4f05-bc29-7ef15202b0c3/1666625606,https://cdn.feralfileassets.com/previews/f15bce66-da54-4f05-bc29-7ef15202b0c3/1667592496/?edition_number=4&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=34718018818869922919370887279228907780982832976222422378720431113664518558582
