exhibition_slug,exhibition_title,artwork_id,artwork_name,series_id,edition_index,state,swap_status,blockchain_status,virgin,bitmark_token_id,preview_host,thumbnail_host,preview_uri,thumbnail_uri
wetware-tkl,WETWARE,0012000bb5788cf7ce5786255686cffab551f988628b41a3630226b51500e8b8,#24,434b4eab-f8ed-4e75-b80f-5377e08ca430,24,still_bitmark,,settled,True,0012000bb5788cf7ce5786255686cffab551f988628b41a3630226b51500e8b8,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,06152000884f3da421b5456679143fdf5e520fe678fe41ef68ba6f3ba293f916,#41,434b4eab-f8ed-4e75-b80f-5377e08ca430,41,still_bitmark,,settled,True,06152000884f3da421b5456679143fdf5e520fe678fe41ef68ba6f3ba293f916,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,0c94e9240a750aba25a779ae0492673fb180192910f32ca7391bee0a5e535954,#7,434b4eab-f8ed-4e75-b80f-5377e08ca430,7,still_bitmark,,settled,False,0c94e9240a750aba25a779ae0492673fb180192910f32ca7391bee0a5e535954,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,10345878a8143bb7a28b89989ba3e7fca225e49ee6e5fb737514956d65b41280,#48,434b4eab-f8ed-4e75-b80f-5377e08ca430,48,still_bitmark,,settled,True,10345878a8143bb7a28b89989ba3e7fca225e49ee6e5fb737514956d65b41280,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,10b53dc7cf8e0e5e2c67e24949feca621147e55ea5bdc9f1ad840767408048b0,#58,434b4eab-f8ed-4e75-b80f-5377e08ca430,58,still_bitmark,,settled,True,10b53dc7cf8e0e5e2c67e24949feca621147e55ea5bdc9f1ad840767408048b0,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,11e0e9f6c3be4e4d36e2102e7447aa8461c84044b147007e03802195f433e495,#38,434b4eab-f8ed-4e75-b80f-5377e08ca430,38,still_bitmark,,settled,True,11e0e9f6c3be4e4d36e2102e7447aa8461c84044b147007e03802195f433e495,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,141006b0725cef1d0f6a7fc4aed5615f3d50dee93b1801dff53215b65fb8bea9,#26,434b4eab-f8ed-4e75-b80f-5377e08ca430,26,still_bitmark,,settled,True,141006b0725cef1d0f6a7fc4aed5615f3d50dee93b1801dff53215b65fb8bea9,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,1aa235ee89d0c2b96ebad3ee683fe9b046f673808ed31c64deab962ee5688811,#34,434b4eab-f8ed-4e75-b80f-5377e08ca430,34,still_bitmark,,settled,True,1aa235ee89d0c2b96ebad3ee683fe9b046f673808ed31c64deab962ee5688811,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,1da032e7ae6934816a4effd01f159bd977812df393aa195744bd1e0e28dcebb0,#75,434b4eab-f8ed-4e75-b80f-5377e08ca430,75,still_bitmark,,settled,True,1da032e7ae6934816a4effd01f159bd977812df393aa195744bd1e0e28dcebb0,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,1f830c580127f61d8dd1e6e9a9e08264a54692bcae72a777448723732d5a56d8,#70,434b4eab-f8ed-4e75-b80f-5377e08ca430,70,still_bitmark,,settled,True,1f830c580127f61d8dd1e6e9a9e08264a54692bcae72a777448723732d5a56d8,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,20b8ff5de9eb51e833193a6eeeb53990bae459a9112719f0cdf1f7585391b479,#5,434b4eab-f8ed-4e75-b80f-5377e08ca430,5,still_bitmark,,settled,False,20b8ff5de9eb51e833193a6eeeb53990bae459a9112719f0cdf1f7585391b479,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,257afbb7cbb5481716fc56b8b943ac5fb110c0e8b232b348e2501b93d0d58093,#61,434b4eab-f8ed-4e75-b80f-5377e08ca430,61,still_bitmark,,settled,True,257afbb7cbb5481716fc56b8b943ac5fb110c0e8b232b348e2501b93d0d58093,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,2a9edab790549d312936e86479a1bb8b3b9a46f3df30b5b23888820bfe96c09a,#23,434b4eab-f8ed-4e75-b80f-5377e08ca430,23,still_bitmark,,settled,True,2a9edab790549d312936e86479a1bb8b3b9a46f3df30b5b23888820bfe96c09a,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,2b5d627f2ca2a98439a6eb9262c1532f2370e101fc2a36b52c91ea230f3b97b7,#17,434b4eab-f8ed-4e75-b80f-5377e08ca430,17,still_bitmark,,settled,True,2b5d627f2ca2a98439a6eb9262c1532f2370e101fc2a36b52c91ea230f3b97b7,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,2f74b17573384809a4e444f28e4ed2d386e654f23bb3914c34ff335128f71240,#37,434b4eab-f8ed-4e75-b80f-5377e08ca430,37,still_bitmark,,settled,True,2f74b17573384809a4e444f28e4ed2d386e654f23bb3914c34ff335128f71240,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,34b58cd055c0859c9ffcad35d3db81d79e03012cb3b3e88a4786468f548b6f7c,#43,434b4eab-f8ed-4e75-b80f-5377e08ca430,43,still_bitmark,,settled,True,34b58cd055c0859c9ffcad35d3db81d79e03012cb3b3e88a4786468f548b6f7c,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,3b52637d5efd217323f7fa57cd01e249eaab57d2530f582e8cb151e2cc5f4fed,#44,434b4eab-f8ed-4e75-b80f-5377e08ca430,44,still_bitmark,,settled,True,3b52637d5efd217323f7fa57cd01e249eaab57d2530f582e8cb151e2cc5f4fed,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,3ebb723704476b72493316752b68a67342f160616e5e5cacd957512e5dab23b0,#39,434b4eab-f8ed-4e75-b80f-5377e08ca430,39,still_bitmark,,settled,True,3ebb723704476b72493316752b68a67342f160616e5e5cacd957512e5dab23b0,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,3fe091b0b06561c3fee654c5db60d242545835964a4bf6644487aed942085ed0,#32,434b4eab-f8ed-4e75-b80f-5377e08ca430,32,still_bitmark,,settled,True,3fe091b0b06561c3fee654c5db60d242545835964a4bf6644487aed942085ed0,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,41f57ba1b1ca34244c369a11750e42ad9a8ac24ca17779c58c1874876eead163,#19,434b4eab-f8ed-4e75-b80f-5377e08ca430,19,still_bitmark,,settled,True,41f57ba1b1ca34244c369a11750e42ad9a8ac24ca17779c58c1874876eead163,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,4410ad7ae1cffe0c0e104200347c45415a4a68a60e2242a051c01dcfd7389477,#20,434b4eab-f8ed-4e75-b80f-5377e08ca430,20,still_bitmark,,settled,True,4410ad7ae1cffe0c0e104200347c45415a4a68a60e2242a051c01dcfd7389477,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,449669c5cb3b9b5aa4c30b00ad8519fbfdc2205df3cc19dfe2be3e991ebc5c4c,#68,434b4eab-f8ed-4e75-b80f-5377e08ca430,68,still_bitmark,,settled,True,449669c5cb3b9b5aa4c30b00ad8519fbfdc2205df3cc19dfe2be3e991ebc5c4c,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,5190ab60b52667e174f90b59a5f39e794197f584339a7922f86d4a20795ad647,#74,434b4eab-f8ed-4e75-b80f-5377e08ca430,74,still_bitmark,,settled,True,5190ab60b52667e174f90b59a5f39e794197f584339a7922f86d4a20795ad647,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,5330899fe1c38a2819f7298aabffdcb3d9d830a3022c3ad28f101308d70a5398,#56,434b4eab-f8ed-4e75-b80f-5377e08ca430,56,still_bitmark,,settled,True,5330899fe1c38a2819f7298aabffdcb3d9d830a3022c3ad28f101308d70a5398,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,5739443a9de757dc9042f10c39ad8d8799799fcff4b1a8e26b303523ee20c99e,#78,434b4eab-f8ed-4e75-b80f-5377e08ca430,78,still_bitmark,,settled,False,5739443a9de757dc9042f10c39ad8d8799799fcff4b1a8e26b303523ee20c99e,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,583f8fb442c722e03928ff43044d574bc24c5782c6b456cd49ba9b179790951a,#45,434b4eab-f8ed-4e75-b80f-5377e08ca430,45,still_bitmark,,settled,True,583f8fb442c722e03928ff43044d574bc24c5782c6b456cd49ba9b179790951a,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,5d7333ed438876d5a5a79d6a222e84c144727560e920a910984ced64320ceed2,#66,434b4eab-f8ed-4e75-b80f-5377e08ca430,66,still_bitmark,,settled,True,5d7333ed438876d5a5a79d6a222e84c144727560e920a910984ced64320ceed2,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,60800bb26932cc6eb66008401e3e64b3387e5d889435e18c567440b1c838cae4,#53,434b4eab-f8ed-4e75-b80f-5377e08ca430,53,still_bitmark,,settled,True,60800bb26932cc6eb66008401e3e64b3387e5d889435e18c567440b1c838cae4,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,61b438c86d72519b0580f3ceb2f67819d0ab3ded74aefe345698873128e73c7a,#27,434b4eab-f8ed-4e75-b80f-5377e08ca430,27,still_bitmark,,settled,True,61b438c86d72519b0580f3ceb2f67819d0ab3ded74aefe345698873128e73c7a,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,64d3a0a7585733ff6022c02b9a8135fc84ed4ed076b9afe0ea82fb7a1681dd61,#22,434b4eab-f8ed-4e75-b80f-5377e08ca430,22,still_bitmark,,settled,True,64d3a0a7585733ff6022c02b9a8135fc84ed4ed076b9afe0ea82fb7a1681dd61,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,76497747eae9620c366e4b629db60c9b42d14927cdca3d8b29483c7a81fe2a1c,#42,434b4eab-f8ed-4e75-b80f-5377e08ca430,42,still_bitmark,,settled,True,76497747eae9620c366e4b629db60c9b42d14927cdca3d8b29483c7a81fe2a1c,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,7c623f2b55b6371c5f0dd49f40492b8f68ccefec8768d29ac12a4a5b1ff71961,#21,434b4eab-f8ed-4e75-b80f-5377e08ca430,21,still_bitmark,,settled,True,7c623f2b55b6371c5f0dd49f40492b8f68ccefec8768d29ac12a4a5b1ff71961,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,7cfccb228436c6ae53655dd2f03bf7a2379e7d4fa11766d5a14d050c1d340164,#35,434b4eab-f8ed-4e75-b80f-5377e08ca430,35,still_bitmark,,settled,True,7cfccb228436c6ae53655dd2f03bf7a2379e7d4fa11766d5a14d050c1d340164,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,7d9926772d18b51f0589628a241965e7f3e32f555865ba2e931acd6430537580,#65,434b4eab-f8ed-4e75-b80f-5377e08ca430,65,still_bitmark,,settled,True,7d9926772d18b51f0589628a241965e7f3e32f555865ba2e931acd6430537580,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,7dcaf0428c4e543680ba390e2405bbed819bb4ee1c3e3628fb9c14f2a6ac738a,#59,434b4eab-f8ed-4e75-b80f-5377e08ca430,59,still_bitmark,,settled,True,7dcaf0428c4e543680ba390e2405bbed819bb4ee1c3e3628fb9c14f2a6ac738a,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,880ebb4c240f442635afd4e2383e276307c26bba08cc5dc0080c5e948cc81813,#63,434b4eab-f8ed-4e75-b80f-5377e08ca430,63,still_bitmark,,settled,True,880ebb4c240f442635afd4e2383e276307c26bba08cc5dc0080c5e948cc81813,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,8c44b3ad7c0901f523ffb8f70339c63d59575f5ffb2a0d19045ae30e58bdff8b,#46,434b4eab-f8ed-4e75-b80f-5377e08ca430,46,still_bitmark,,settled,True,8c44b3ad7c0901f523ffb8f70339c63d59575f5ffb2a0d19045ae30e58bdff8b,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,8e80b19957de7820001b6754d80a474843781acc26eefdbb8021fc9f53f640dc,#13,434b4eab-f8ed-4e75-b80f-5377e08ca430,13,still_bitmark,,settled,False,8e80b19957de7820001b6754d80a474843781acc26eefdbb8021fc9f53f640dc,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,91376aac7a3ee5a4d84f2aa88a4634300304f2d07db51160c99857a9dd96f059,#62,434b4eab-f8ed-4e75-b80f-5377e08ca430,62,still_bitmark,,settled,True,91376aac7a3ee5a4d84f2aa88a4634300304f2d07db51160c99857a9dd96f059,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,92a48d95d263dfe63b9186ac321c9c289a47ff267620b212e6d5968ff79e1809,#67,434b4eab-f8ed-4e75-b80f-5377e08ca430,67,still_bitmark,,settled,True,92a48d95d263dfe63b9186ac321c9c289a47ff267620b212e6d5968ff79e1809,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,9675eebe5ad800cfd568b9bb5aad33ebd9d367e27f34c20b9d5a425062796d1c,#6,434b4eab-f8ed-4e75-b80f-5377e08ca430,6,still_bitmark,,settled,False,9675eebe5ad800cfd568b9bb5aad33ebd9d367e27f34c20b9d5a425062796d1c,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,9c7e9056b8f1ce567df1996968d057d50b66800b2e847cad7875c052fbe907f5,#52,434b4eab-f8ed-4e75-b80f-5377e08ca430,52,still_bitmark,,settled,True,9c7e9056b8f1ce567df1996968d057d50b66800b2e847cad7875c052fbe907f5,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,a228ea90c83ae9af88f86018ad49292f9f23a5e6c03104ea2faa5b574bd6ba06,#60,434b4eab-f8ed-4e75-b80f-5377e08ca430,60,still_bitmark,,settled,True,a228ea90c83ae9af88f86018ad49292f9f23a5e6c03104ea2faa5b574bd6ba06,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,a76ea1bab3ac142cc002d1c884f217dbc77aeb0a2308b5e5218d4a7d2f1a9450,#18,434b4eab-f8ed-4e75-b80f-5377e08ca430,18,still_bitmark,,settled,True,a76ea1bab3ac142cc002d1c884f217dbc77aeb0a2308b5e5218d4a7d2f1a9450,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,a8293bae3793804039792a9d06d706d6f7e28ee744c178c254201c6236872eef,#69,434b4eab-f8ed-4e75-b80f-5377e08ca430,69,still_bitmark,,settled,True,a8293bae3793804039792a9d06d706d6f7e28ee744c178c254201c6236872eef,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,afe5e15bc7af746048bceeba01825532c1b1bbc887bbcb1a83673697b1f90f78,#40,434b4eab-f8ed-4e75-b80f-5377e08ca430,40,still_bitmark,,settled,True,afe5e15bc7af746048bceeba01825532c1b1bbc887bbcb1a83673697b1f90f78,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,b2de40f44e6cbb3326c3758afb6a2a4cbc0c6714640ecd0b8977603ca454aaa6,#49,434b4eab-f8ed-4e75-b80f-5377e08ca430,49,still_bitmark,,settled,True,b2de40f44e6cbb3326c3758afb6a2a4cbc0c6714640ecd0b8977603ca454aaa6,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,b7d1cef1a0e3b1efd9822700278906774bf7678da4c43fb9e95759c6ba794225,#55,434b4eab-f8ed-4e75-b80f-5377e08ca430,55,still_bitmark,,settled,True,b7d1cef1a0e3b1efd9822700278906774bf7678da4c43fb9e95759c6ba794225,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,c005e3a4770270de92a8350864823975c0f3ecc712efba8ed826c3a704df8b00,#30,434b4eab-f8ed-4e75-b80f-5377e08ca430,30,still_bitmark,,settled,True,c005e3a4770270de92a8350864823975c0f3ecc712efba8ed826c3a704df8b00,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,c47decb89a4cdbcf8284e5198d527e90f0d7f3c763b4b3cfdeaa7b3c4a4b0400,#54,434b4eab-f8ed-4e75-b80f-5377e08ca430,54,still_bitmark,,settled,True,c47decb89a4cdbcf8284e5198d527e90f0d7f3c763b4b3cfdeaa7b3c4a4b0400,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,cb4e413416be219a711b0ae2117f9fdd3caa866bd80ab58e82771713f5be1b7f,#51,434b4eab-f8ed-4e75-b80f-5377e08ca430,51,still_bitmark,,settled,False,cb4e413416be219a711b0ae2117f9fdd3caa866bd80ab58e82771713f5be1b7f,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,d663d2bbbe349a0f82191f38776c55211efdf6d086d5e9dafba6fdbe0d9a1f26,#31,434b4eab-f8ed-4e75-b80f-5377e08ca430,31,still_bitmark,,settled,True,d663d2bbbe349a0f82191f38776c55211efdf6d086d5e9dafba6fdbe0d9a1f26,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,d9d01f026f76bc5b9cbb7ad209f91575d5a2e7ef9694b5d5234d7d6013a8cb42,#29,434b4eab-f8ed-4e75-b80f-5377e08ca430,29,still_bitmark,,settled,True,d9d01f026f76bc5b9cbb7ad209f91575d5a2e7ef9694b5d5234d7d6013a8cb42,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
wetware-tkl,WETWARE,de3c0b152d64dede50bd48b555765c4bdcb1b99ab8b440265197fb3a25a84416,#33,434b4eab-f8ed-4e75-b80f-5377e08ca430,33,still_bitmark,,settled,True,de3c0b152d64dede50bd48b555765c4bdcb1b99ab8b440265197fb3a25a84416,,imagedelivery.net,previews/434b4eab-f8ed-4e75-b80f-5377e08ca430/1654582787/preview.jpg,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/5ba170b6-b53c-4038-b682-afb57c1a1600
