contract,token_id,token_id_db,onchain_cid,token_base_uri,animation_url,image,anim_class,image_class,needs_fix,legacy_format,db_cid,db_cid_match,error
0x2a86c5466f088caebf94e071a77669bae371cd87,102483456495595525347856182687662158730242810709523643804999349043957638016883,102483456495595525347856182687662158730242810709523643804999349043957638016883,QmZw7Gz6AJva6YC1bdKCy2rJUMWFjUJpKUMW9U3cXoRn8m,https://ipfs.bitmark.com/ipfs/,https://cdn.feralfileassets.com/previews/4d3d60e8-0f7b-4578-b5a7-efae617c3ce2/1667251143/preview.mp4,https://cdn.feralfileassets.com/thumbnails/4d3d60e8-0f7b-4578-b5a7-efae617c3ce2/1664939721,cdn,cdn,1,0,,,
0x2a86c5466f088caebf94e071a77669bae371cd87,102483456495595525347856182687662158730242810709523643804999349043957638016884,102483456495595525347856182687662158730242810709523643804999349043957638016884,QmNthoe6NoWJNdbbQaFqGPfWT69xSdyxvGiwAeP8Kn8xcc,https://ipfs.bitmark.com/ipfs/,https://cdn.feralfileassets.com/previews/4d3d60e8-0f7b-4578-b5a7-efae617c3ce2/1667251143/preview.mp4,https://cdn.feralfileassets.com/thumbnails/4d3d60e8-0f7b-4578-b5a7-efae617c3ce2/1664939721,cdn,cdn,1,0,,,
0x2a86c5466f088caebf94e071a77669bae371cd87,102483456495595525347856182687662158730242810709523643804999349043957638016885,102483456495595525347856182687662158730242810709523643804999349043957638016885,QmR61kxHymNqswdbrXxytAgkdBT24afLsSah2NV7f8JF4T,https://ipfs.bitmark.com/ipfs/,https://cdn.feralfileassets.com/previews/4d3d60e8-0f7b-4578-b5a7-efae617c3ce2/1667251143/preview.mp4,https://cdn.feralfileassets.com/thumbnails/4d3d60e8-0f7b-4578-b5a7-efae617c3ce2/1664939721,cdn,cdn,1,0,,,
0x2a86c5466f088caebf94e071a77669bae371cd87,102483456495595525347856182687662158730242810709523643804999349043957638016886,102483456495595525347856182687662158730242810709523643804999349043957638016886,QmZ8qh3juvvXA6F2UtrTrbwdN9piRJ6DBN9hcdSM6y9MUb,https://ipfs.bitmark.com/ipfs/,https://cdn.feralfileassets.com/previews/4d3d60e8-0f7b-4578-b5a7-efae617c3ce2/1667251143/preview.mp4,https://cdn.feralfileassets.com/thumbnails/4d3d60e8-0f7b-4578-b5a7-efae617c3ce2/1664939721,cdn,cdn,1,0,,,
0x2a86c5466f088caebf94e071a77669bae371cd87,111109302664824670737185277429938920398498513320697055470028732876817166971475,111109302664824670737185277429938920398498513320697055470028732876817166971475,Qmbw8qfUmvmbWqWAcZ8dxefbAT9av4iHvzgYkCVabCh7rU,https://ipfs.bitmark.com/ipfs/,https://cdn.feralfileassets.com/previews/03292b3d-769f-4235-a8ad-a3517e24f351/1668713860/preview.mp4,https://cdn.feralfileassets.com/thumbnails/03292b3d-769f-4235-a8ad-a3517e24f351/1668903882,cdn,cdn,1,0,,,
0x2a86c5466f088caebf94e071a77669bae371cd87,111109302664824670737185277429938920398498513320697055470028732876817166971476,111109302664824670737185277429938920398498513320697055470028732876817166971476,QmWy3cuLEQxW2zmduUgb9A2pyQh15kcEJh9VPkyUxHXAYk,https://ipfs.bitmark.com/ipfs/,https://cdn.feralfileassets.com/previews/03292b3d-769f-4235-a8ad-a3517e24f351/1668713860/preview.mp4,https://cdn.feralfileassets.com/thumbnails/03292b3d-769f-4235-a8ad-a3517e24f351/1668903882,cdn,cdn,1,0,,,
0x2a86c5466f088caebf94e071a77669bae371cd87,111109302664824670737185277429938920398498513320697055470028732876817166971477,111109302664824670737185277429938920398498513320697055470028732876817166971477,QmfZ9DYaWEKSadADASuHcbwhGG4GFcmE71vUGgvifx2ue1,https://ipfs.bitmark.com/ipfs/,https://cdn.feralfileassets.com/previews/03292b3d-769f-4235-a8ad-a3517e24f351/1668713860/preview.mp4,https://cdn.feralfileassets.com/thumbnails/03292b3d-769f-4235-a8ad-a3517e24f351/1668903882,cdn,cdn,1,0,,,
0x2a86c5466f088caebf94e071a77669bae371cd87,111109302664824670737185277429938920398498513320697055470028732876817166971478,111109302664824670737185277429938920398498513320697055470028732876817166971478,QmTfCS3wTQLL9nQvJULcnXSLMg3PXWsmAZuJQyCswswNaF,https://ipfs.bitmark.com/ipfs/,https://cdn.feralfileassets.com/previews/03292b3d-769f-4235-a8ad-a3517e24f351/1668713860/preview.mp4,https://cdn.feralfileassets.com/thumbnails/03292b3d-769f-4235-a8ad-a3517e24f351/1668903882,cdn,cdn,1,0,,,
