contract,opensea_slug,token_number,burned,viewable,name,mime_type,enrichment,image,image_class,animation_url,animation_class,collection_name,doc_keys
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,36655034265919461069793761731602108526049373605887911920838255985583493150415,False,True,"Seatbelts: YouTubers Vlogging in Their Cars, Generated by Robot #3",,none,ipfs://QmQNN5pMK3ja3eqcDxua99fZGzxPHqkBeucRa3TVcKH6py,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,38445646098599570027414249852672130489221020407667218914484846685409391514162,False,True,Politically Correct #4,,none,ipfs://QmNgHrU8n1QqSowx33F3YVY9rX9R6Xm2zfFSDbFr3nNJry,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,38445646098599570027414249852672130489221020407667218914484846685409391514160,False,True,Politically Correct #2,,none,ipfs://QmNgHrU8n1QqSowx33F3YVY9rX9R6Xm2zfFSDbFr3nNJry,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,50577766449959100067007050893478132162312536005302790993770229378506906488652,False,True,Rocky on Ice #1,,none,ipfs://QmVMgaFSb8WEMjtKR1P9NN7wkLN5AqQdZDA3d7A3zMWD7K,ipfs,ipfs://QmYazWEnnuDZ2SpB5dvKNwwuSq3V8Gnek4BsJZxKYV9x7K,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,50577766449959100067007050893478132162312536005302790993770229378506906488653,False,True,Rocky on Ice #2,,none,ipfs://QmVMgaFSb8WEMjtKR1P9NN7wkLN5AqQdZDA3d7A3zMWD7K,ipfs,ipfs://QmYazWEnnuDZ2SpB5dvKNwwuSq3V8Gnek4BsJZxKYV9x7K,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,50577766449959100067007050893478132162312536005302790993770229378506906488651,False,True,Rocky on Ice AP,,none,ipfs://QmVMgaFSb8WEMjtKR1P9NN7wkLN5AqQdZDA3d7A3zMWD7K,ipfs,ipfs://QmYazWEnnuDZ2SpB5dvKNwwuSq3V8Gnek4BsJZxKYV9x7K,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,50577766449959100067007050893478132162312536005302790993770229378506906488654,False,True,Rocky on Ice #3,,none,ipfs://QmVMgaFSb8WEMjtKR1P9NN7wkLN5AqQdZDA3d7A3zMWD7K,ipfs,ipfs://QmYazWEnnuDZ2SpB5dvKNwwuSq3V8Gnek4BsJZxKYV9x7K,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,50577766449959100067007050893478132162312536005302790993770229378506906488658,False,True,Rocky on Ice #7,,none,ipfs://QmVMgaFSb8WEMjtKR1P9NN7wkLN5AqQdZDA3d7A3zMWD7K,ipfs,ipfs://QmYazWEnnuDZ2SpB5dvKNwwuSq3V8Gnek4BsJZxKYV9x7K,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,50577766449959100067007050893478132162312536005302790993770229378506906488657,False,True,Rocky on Ice #6,,none,ipfs://QmVMgaFSb8WEMjtKR1P9NN7wkLN5AqQdZDA3d7A3zMWD7K,ipfs,ipfs://QmYazWEnnuDZ2SpB5dvKNwwuSq3V8Gnek4BsJZxKYV9x7K,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,50577766449959100067007050893478132162312536005302790993770229378506906488660,False,True,Rocky on Ice #9,,none,ipfs://QmVMgaFSb8WEMjtKR1P9NN7wkLN5AqQdZDA3d7A3zMWD7K,ipfs,ipfs://QmYazWEnnuDZ2SpB5dvKNwwuSq3V8Gnek4BsJZxKYV9x7K,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,22482855903228327465050677764364087057797365991171967554771589291361533214096,False,True,How To Play A Violin #10,,none,ipfs://QmPTg2vjmuCGBoSVe1wZSxvKRpRG4hkxr4ChgXUTtSEU5a,ipfs,ipfs://QmRxaAsnvCroSJj6vC5Hk1RhHup4xdTrLf4omZXNyzqbMn,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,37344020878169827123932055530869867172938843782484793034050299341763852347467,False,True,A Liquid Sonorousness So Annihilating AP,,none,ipfs://QmbJW2mFU85G9sZsq9y7mjbmP62v3FGb395LWBG5vEDKFV,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,22482855903228327465050677764364087057797365991171967554771589291361533214092,False,True,How To Play A Violin #6,,none,ipfs://QmPTg2vjmuCGBoSVe1wZSxvKRpRG4hkxr4ChgXUTtSEU5a,ipfs,ipfs://QmRxaAsnvCroSJj6vC5Hk1RhHup4xdTrLf4omZXNyzqbMn,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,37344020878169827123932055530869867172938843782484793034050299341763852347469,False,True,A Liquid Sonorousness So Annihilating #2,,none,ipfs://QmbJW2mFU85G9sZsq9y7mjbmP62v3FGb395LWBG5vEDKFV,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,37344020878169827123932055530869867172938843782484793034050299341763852347468,False,True,A Liquid Sonorousness So Annihilating #1,,none,ipfs://QmbJW2mFU85G9sZsq9y7mjbmP62v3FGb395LWBG5vEDKFV,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,37344020878169827123932055530869867172938843782484793034050299341763852347471,False,True,A Liquid Sonorousness So Annihilating #4,,none,ipfs://QmbJW2mFU85G9sZsq9y7mjbmP62v3FGb395LWBG5vEDKFV,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,22482855903228327465050677764364087057797365991171967554771589291361533214086,False,True,How To Play A Violin AP,,none,ipfs://QmPTg2vjmuCGBoSVe1wZSxvKRpRG4hkxr4ChgXUTtSEU5a,ipfs,ipfs://QmRxaAsnvCroSJj6vC5Hk1RhHup4xdTrLf4omZXNyzqbMn,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,37344020878169827123932055530869867172938843782484793034050299341763852347472,False,True,A Liquid Sonorousness So Annihilating #5,,none,ipfs://QmbJW2mFU85G9sZsq9y7mjbmP62v3FGb395LWBG5vEDKFV,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,37344020878169827123932055530869867172938843782484793034050299341763852347470,False,True,A Liquid Sonorousness So Annihilating #3,,none,ipfs://QmbJW2mFU85G9sZsq9y7mjbmP62v3FGb395LWBG5vEDKFV,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,37344020878169827123932055530869867172938843782484793034050299341763852347473,False,True,A Liquid Sonorousness So Annihilating #6,,none,ipfs://QmbJW2mFU85G9sZsq9y7mjbmP62v3FGb395LWBG5vEDKFV,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,37344020878169827123932055530869867172938843782484793034050299341763852347476,False,True,A Liquid Sonorousness So Annihilating #9,,none,ipfs://QmbJW2mFU85G9sZsq9y7mjbmP62v3FGb395LWBG5vEDKFV,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,37344020878169827123932055530869867172938843782484793034050299341763852347477,False,True,A Liquid Sonorousness So Annihilating #10,,none,ipfs://QmbJW2mFU85G9sZsq9y7mjbmP62v3FGb395LWBG5vEDKFV,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,22482855903228327465050677764364087057797365991171967554771589291361533214094,False,True,How To Play A Violin #8,,none,ipfs://QmPTg2vjmuCGBoSVe1wZSxvKRpRG4hkxr4ChgXUTtSEU5a,ipfs,ipfs://QmRxaAsnvCroSJj6vC5Hk1RhHup4xdTrLf4omZXNyzqbMn,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,76806164934568814000996932037634869101765680882636630858467980704245994692905,False,True,There Is So Much Going On #9,,none,ipfs://QmWAZWiEj7LguXEU7vLVdf9S3JcRdt5DTHM12TMoLxA1yh,ipfs,ipfs://QmXrDt2J5PJqCZqURgF7LmK75eihpGokcz7w2CXUtDasTW,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,76806164934568814000996932037634869101765680882636630858467980704245994692902,False,True,There Is So Much Going On #6,,none,ipfs://QmWAZWiEj7LguXEU7vLVdf9S3JcRdt5DTHM12TMoLxA1yh,ipfs,ipfs://QmXrDt2J5PJqCZqURgF7LmK75eihpGokcz7w2CXUtDasTW,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,76806164934568814000996932037634869101765680882636630858467980704245994692900,False,True,There Is So Much Going On #4,,none,ipfs://QmWAZWiEj7LguXEU7vLVdf9S3JcRdt5DTHM12TMoLxA1yh,ipfs,ipfs://QmXrDt2J5PJqCZqURgF7LmK75eihpGokcz7w2CXUtDasTW,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,76806164934568814000996932037634869101765680882636630858467980704245994692904,False,True,There Is So Much Going On #8,,none,ipfs://QmWAZWiEj7LguXEU7vLVdf9S3JcRdt5DTHM12TMoLxA1yh,ipfs,ipfs://QmXrDt2J5PJqCZqURgF7LmK75eihpGokcz7w2CXUtDasTW,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,84104544900724796350083783892353691067628841733741277150739492782577255168634,False,True,Vietnam Romance Snakewine Seven of Spades #9,,none,ipfs://QmNzrqJGjh1Kjt5CAuuRg6z6T4o7feVZ3X6rUpK93RSzTB,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,41050420652653872167263329982927341014592460152172326870716421702513421007544,False,True,NO LIMIT - ANDREA & OLIVIA #4,,none,ipfs://QmfZchH13M6v5cJV85MYHiPkJ9tpeQkh4mkBqBbmnLCdkH,ipfs,ipfs://QmVsLZYEeo7YSrkHTbSUzUBim5LAEwQMnxpPSwoXYThGye,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,84104544900724796350083783892353691067628841733741277150739492782577255168635,False,True,Vietnam Romance Snakewine Seven of Spades #10,,none,ipfs://QmNzrqJGjh1Kjt5CAuuRg6z6T4o7feVZ3X6rUpK93RSzTB,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,84104544900724796350083783892353691067628841733741277150739492782577255168631,False,True,Vietnam Romance Snakewine Seven of Spades #6,,none,ipfs://QmNzrqJGjh1Kjt5CAuuRg6z6T4o7feVZ3X6rUpK93RSzTB,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,76806164934568814000996932037634869101765680882636630858467980704245994692901,False,True,There Is So Much Going On #5,,none,ipfs://QmWAZWiEj7LguXEU7vLVdf9S3JcRdt5DTHM12TMoLxA1yh,ipfs,ipfs://QmXrDt2J5PJqCZqURgF7LmK75eihpGokcz7w2CXUtDasTW,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,84104544900724796350083783892353691067628841733741277150739492782577255168626,False,True,Vietnam Romance Snakewine Seven of Spades #1,,none,ipfs://QmNzrqJGjh1Kjt5CAuuRg6z6T4o7feVZ3X6rUpK93RSzTB,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,84104544900724796350083783892353691067628841733741277150739492782577255168629,False,True,Vietnam Romance Snakewine Seven of Spades #4,,none,ipfs://QmNzrqJGjh1Kjt5CAuuRg6z6T4o7feVZ3X6rUpK93RSzTB,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,22482855903228327465050677764364087057797365991171967554771589291361533214091,False,True,How To Play A Violin #5,,none,ipfs://QmPTg2vjmuCGBoSVe1wZSxvKRpRG4hkxr4ChgXUTtSEU5a,ipfs,ipfs://QmRxaAsnvCroSJj6vC5Hk1RhHup4xdTrLf4omZXNyzqbMn,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,84104544900724796350083783892353691067628841733741277150739492782577255168627,False,True,Vietnam Romance Snakewine Seven of Spades #2,,none,ipfs://QmNzrqJGjh1Kjt5CAuuRg6z6T4o7feVZ3X6rUpK93RSzTB,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,41050420652653872167263329982927341014592460152172326870716421702513421007549,False,True,NO LIMIT - ANDREA & OLIVIA #9,,none,ipfs://QmfZchH13M6v5cJV85MYHiPkJ9tpeQkh4mkBqBbmnLCdkH,ipfs,ipfs://QmVsLZYEeo7YSrkHTbSUzUBim5LAEwQMnxpPSwoXYThGye,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,84104544900724796350083783892353691067628841733741277150739492782577255168633,False,True,Vietnam Romance Snakewine Seven of Spades #8,,none,ipfs://QmNzrqJGjh1Kjt5CAuuRg6z6T4o7feVZ3X6rUpK93RSzTB,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,84104544900724796350083783892353691067628841733741277150739492782577255168625,False,True,Vietnam Romance Snakewine Seven of Spades AP,,none,ipfs://QmNzrqJGjh1Kjt5CAuuRg6z6T4o7feVZ3X6rUpK93RSzTB,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,56480982834241263380529850231448819231840889182336624108094092552158700584260,False,True,.notyetdef #3,,none,ipfs://Qmej77p1kzqaPs5V53wpeoDvMSfMnR3ChEDJh3Ra8XUWoc,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,41050420652653872167263329982927341014592460152172326870716421702513421007546,False,True,NO LIMIT - ANDREA & OLIVIA #6,,none,ipfs://QmfZchH13M6v5cJV85MYHiPkJ9tpeQkh4mkBqBbmnLCdkH,ipfs,ipfs://QmVsLZYEeo7YSrkHTbSUzUBim5LAEwQMnxpPSwoXYThGye,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,56480982834241263380529850231448819231840889182336624108094092552158700584265,False,True,.notyetdef #8,,none,ipfs://Qmej77p1kzqaPs5V53wpeoDvMSfMnR3ChEDJh3Ra8XUWoc,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,56480982834241263380529850231448819231840889182336624108094092552158700584264,False,True,.notyetdef #7,,none,ipfs://Qmej77p1kzqaPs5V53wpeoDvMSfMnR3ChEDJh3Ra8XUWoc,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,56480982834241263380529850231448819231840889182336624108094092552158700584262,False,True,.notyetdef #5,,none,ipfs://Qmej77p1kzqaPs5V53wpeoDvMSfMnR3ChEDJh3Ra8XUWoc,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,56480982834241263380529850231448819231840889182336624108094092552158700584267,False,True,.notyetdef #10,,none,ipfs://Qmej77p1kzqaPs5V53wpeoDvMSfMnR3ChEDJh3Ra8XUWoc,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,25160873265135858849785867268310930637781748847975696897860666531204885561132,False,True,mlg:guest #2,,none,ipfs://QmVr1oQs7rRBy2McNqUKKDjRaoHQeYw754jQWz6eK7GZtR,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,25160873265135858849785867268310930637781748847975696897860666531204885561131,False,True,mlg:guest #1,,none,ipfs://QmVr1oQs7rRBy2McNqUKKDjRaoHQeYw754jQWz6eK7GZtR,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,84104544900724796350083783892353691067628841733741277150739492782577255168628,False,True,Vietnam Romance Snakewine Seven of Spades #3,,none,ipfs://QmNzrqJGjh1Kjt5CAuuRg6z6T4o7feVZ3X6rUpK93RSzTB,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,25160873265135858849785867268310930637781748847975696897860666531204885561135,False,True,mlg:guest #5,,none,ipfs://QmVr1oQs7rRBy2McNqUKKDjRaoHQeYw754jQWz6eK7GZtR,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,25160873265135858849785867268310930637781748847975696897860666531204885561130,False,True,mlg:guest AP,,none,ipfs://QmVr1oQs7rRBy2McNqUKKDjRaoHQeYw754jQWz6eK7GZtR,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,25160873265135858849785867268310930637781748847975696897860666531204885561134,False,True,mlg:guest #4,,none,ipfs://QmVr1oQs7rRBy2McNqUKKDjRaoHQeYw754jQWz6eK7GZtR,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,25160873265135858849785867268310930637781748847975696897860666531204885561133,False,True,mlg:guest #3,,none,ipfs://QmVr1oQs7rRBy2McNqUKKDjRaoHQeYw754jQWz6eK7GZtR,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,96008859668783775261730363204074868490813709215811316410519239066521928118024,False,True,Artefact 1 (Process) #5,,none,ipfs://QmbGLYG6RW6ZmUx4ec9QpQ8kv8ScgnPptmdpv2AwyokJ8E,ipfs,ipfs://QmVVVrF5nMxeg1XdhBkjUVrWxHb1XTp7bN5wgA3peFs6kk,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,96008859668783775261730363204074868490813709215811316410519239066521928118028,False,True,Artefact 1 (Process) #9,,none,ipfs://QmbGLYG6RW6ZmUx4ec9QpQ8kv8ScgnPptmdpv2AwyokJ8E,ipfs,ipfs://QmVVVrF5nMxeg1XdhBkjUVrWxHb1XTp7bN5wgA3peFs6kk,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,96008859668783775261730363204074868490813709215811316410519239066521928118025,False,True,Artefact 1 (Process) #6,,none,ipfs://QmbGLYG6RW6ZmUx4ec9QpQ8kv8ScgnPptmdpv2AwyokJ8E,ipfs,ipfs://QmVVVrF5nMxeg1XdhBkjUVrWxHb1XTp7bN5wgA3peFs6kk,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,25160873265135858849785867268310930637781748847975696897860666531204885561140,False,True,mlg:guest #10,,none,ipfs://QmVr1oQs7rRBy2McNqUKKDjRaoHQeYw754jQWz6eK7GZtR,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,96008859668783775261730363204074868490813709215811316410519239066521928118022,False,True,Artefact 1 (Process) #3,,none,ipfs://QmbGLYG6RW6ZmUx4ec9QpQ8kv8ScgnPptmdpv2AwyokJ8E,ipfs,ipfs://QmVVVrF5nMxeg1XdhBkjUVrWxHb1XTp7bN5wgA3peFs6kk,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,25160873265135858849785867268310930637781748847975696897860666531204885561137,False,True,mlg:guest #7,,none,ipfs://QmVr1oQs7rRBy2McNqUKKDjRaoHQeYw754jQWz6eK7GZtR,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,70351697367019252423562190017822532482268899874701326628235071297862164022112,False,True,The Doors (LSD) #6,,none,ipfs://QmWFH7JyYAcDN4zyu8Vtah17bi1cwK9rz1znTMEdeiux2Q,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,100992970395263268322968873615907990363337122245102996041500569480111092072952,False,True,1MB of Balloons / 1MB of Rocks #9,,none,ipfs://QmUgFtNpYR4EDSV6hWdtHPLnWMVVdacPffcoTmhUEcLjxR,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,100992970395263268322968873615907990363337122245102996041500569480111092072953,False,True,1MB of Balloons / 1MB of Rocks #10,,none,ipfs://QmUgFtNpYR4EDSV6hWdtHPLnWMVVdacPffcoTmhUEcLjxR,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
