edition,token_id,old_metadata_cid,new_metadata_cid
52,57129125216325247059066131395135709425197979245094347477997960213448800830511,QmYzaHjmTPjaoTLtJuRhG753hcMfdZx456RaBvMAXC6Ja1,QmeLh26UZCQhDrN3iaC7efbrCxCBM9FHVUVnGSejnZ3CsY
53,57129125216325247059066131395135709425197979245094347477997960213448800830512,QmVREJFgdP3oFCJbgrkuP2UAnsW8RayQuxVqifbEGUHZU7,QmRCamft7z1gc5xDTx3exu7ZgKhCC7TZQSHQuymYAYdsWS
54,57129125216325247059066131395135709425197979245094347477997960213448800830513,QmcmDkn1BFEUr8cjLHZrmS9sLHVvY6snE9GEtGD2F19P2i,QmZbaF5kwB5CatsyMueBxNhKcQiR3uWS7W887d3kkHhHkp
55,57129125216325247059066131395135709425197979245094347477997960213448800830514,QmQz2kfBiynhLHpuB7KvA6u2QdVbx2SZ7by9gVhi1DxYPj,QmcjhkK7rpkwzHDuxjg4yZCS1WnSTwGuf2iez2w54fCrfg
56,57129125216325247059066131395135709425197979245094347477997960213448800830515,Qma5UyjDucvA9CP15mafSLhfKnN8MTRfjYs1ChxucNLT25,QmdN6jtK2fGswhLHdvG15NZBnBxxyCGcn1yEX7NRaSD5Dm
57,57129125216325247059066131395135709425197979245094347477997960213448800830516,QmVd28TuQP2MCRTHKhBvp1WAju4bmHJRX4zUzhjTHvB3NF,QmQ9zALsHZS9o35fLsTQ7wg8TS89gyci6j4BiiFW98gQ67
58,57129125216325247059066131395135709425197979245094347477997960213448800830517,QmYC8xBzL1HuUaoLG82qWjT36f36SeFhAqcFahhP36X2kW,QmY8CsJ5gQ4kqXhwD4N8Nvgzu3Z2cuLZDUeiaQAsJcqGFf
59,57129125216325247059066131395135709425197979245094347477997960213448800830518,QmXy29PfWzNiF55Vas51jqSgumHFagvw6gkW2p3k15mYuW,QmSpuvBK6LQnKRaHUQbAgLe6gyM6fWvugPALVXcpxWnGrW
60,57129125216325247059066131395135709425197979245094347477997960213448800830519,QmRYt7pLKY85gC16dMk192iS9wCNUfrYXT9nbiWLw2iGsX,QmXjL4iBXz1DVQQ92N39uGPEcv78etwFCiiU3KFVbJGeXH
61,57129125216325247059066131395135709425197979245094347477997960213448800830520,QmQ2i79H33fFnyQVGHXuohS5RRkqnAjtMN4dLhpThQT7q5,QmNUv56BEjeE3rgeSGBjbMERN23ZvmBWzA5TEh3mGProgz
62,57129125216325247059066131395135709425197979245094347477997960213448800830521,QmPkWspbSJ7P8vqjP7EFVkLmjtNf7b5hJNn234Q5M5tsvR,QmXUScdWDHo9zHhHTpyCx2auqFPeD2ZwybqBQTt1dZRE32
63,57129125216325247059066131395135709425197979245094347477997960213448800830522,Qmcj1cp3pnG4ju2adVxzYwz4iJZhsLJBW25MRVszhZfgfG,QmQjDXRTvpuPE74r3vbABSY3Khg3Mg73XSZSxnXkaJqqhg
64,57129125216325247059066131395135709425197979245094347477997960213448800830523,QmUzoFoKqZVGiF3GpC2ZvPHq2zW5zk4sBsoxKcPcuFihWy,QmenuLNZB8o7wbABcR3hvndC92rT5ktVqypUAWdxAfMRjE
65,57129125216325247059066131395135709425197979245094347477997960213448800830524,QmPeE4dK7hNfHzVCXd3Z1UwVokacEAzZjUjrNzXHsSTkA6,QmSXoGtD2QptS1ufABF8mBjUNm4xzwwkEdNFoqA9E8Trke
66,57129125216325247059066131395135709425197979245094347477997960213448800830525,QmQdniHxWQnGpWbsSvPGm4Ds3a3Xc6imaFNCURTQqzWevj,QmUGYtbQViWtd3aGw6qmCxachC3vhFtNtuxy35uJZ8BcHh
67,57129125216325247059066131395135709425197979245094347477997960213448800830526,QmZdpjBsLE85kgjNwjdC9ZBtnbSb82TvmAxFd5gworyZ9m,QmZ2MKFmt2P5r2B6wyaTJk8ULqkmVM5v6wY9meQ5kYDkju
68,57129125216325247059066131395135709425197979245094347477997960213448800830527,QmbbkMBvaB9AkqH8U8zHRqAyPZxJLya4ahY64A32mdg8hu,QmcS4arJtL5MdYHCZb3zNs4wZzHdipAmenzTGXANLGHC2N
69,57129125216325247059066131395135709425197979245094347477997960213448800830528,QmRvh2TJTmxVdhK96Dq3NM5awanje28JdYfQoXUShUyASL,QmPiSLJhPEWeicNj2REJzm79QaYm8ARdSEvJAimMgmP8wq
70,57129125216325247059066131395135709425197979245094347477997960213448800830529,QmPz7eqX8woAx2T45bRd233Nf7XAFVq2oy2TQbKLhbTHFe,QmSnUrjsKQUUjkiDj7vDtysE4eh8thbZPZEABeLFo6WG7T
71,57129125216325247059066131395135709425197979245094347477997960213448800830530,QmXuZQUb1eN7muAwVC2SdRLaK5eYbwacQ8ym7XXkWLqZjz,QmQwCG8DAh49ynPNc9NfF7nhz5PzwTwkLfS2nQewYaBZTc
72,57129125216325247059066131395135709425197979245094347477997960213448800830531,QmTQSnBMfDBBSb66t36P2GZywBJvaGnrp9JE5UjJM4Aj26,QmXZm2cz7cZFZH42dFzyxtWCna5rj2EZq5KYuJEFDgoHHJ
